Ticker,Date,Sentiment_Weighted,Sentiment_MA,Tweets,Tweets_MA,Adj Close,Percent_Change,Percent_Change_Bin
aapl,2016-05-12,0.5176309483053748,0.5069472718304299,2921,2706.0,20.7440185546875,0.19926736693440805,1
aapl,2016-05-13,0.44537815126050423,0.46148834608773237,4760,3430.3333333333335,20.785354614257812,3.71187478389563,2
aapl,2016-05-16,0.38534031413612563,0.40948962939998385,955,1873.0,21.556880950927734,-0.41541268662381725,0
aapl,2016-05-17,0.6688256349071076,0.4958330941255222,5867,2624.0,21.467330932617188,1.1444715018946061,1
aapl,2016-05-18,0.7135569943103787,0.5892409811178706,5097,3973.0,21.7130184173584,-0.3806700266824836,0
aapl,2016-05-19,0.6677704194260485,0.683384349547845,2718,4560.666666666667,21.63036346435547,1.0827614910753791,1
aapl,2016-05-20,0.39282868525896414,0.5913853663317971,1255,3023.3333333333335,21.86456871032715,1.2707475689221592,1
aapl,2016-05-23,0.4060963618485742,0.41631517837751003,1017,1498.0,22.142412185668945,1.5244205767576346,1
aapl,2016-05-24,0.4298662063012516,0.41327576748311423,2317,1456.3333333333333,22.479955673217773,1.7569108221969998,1
aapl,2016-05-25,0.8121306376360808,0.5493644019286356,3215,2183.0,22.874908447265625,0.7930182839380073,1
aapl,2016-05-26,0.4640542133176193,0.5686836857516505,3394,2975.3333333333335,23.056310653686523,-0.05976102044423781,0
aapl,2016-05-27,0.4870395634379263,0.5877414714638755,2199,2936.0,23.042531967163086,-0.4882905056178277,0
aapl,2016-05-31,0.5024875621890548,0.46332304460272605,1407,859.0,22.930017471313477,-1.4019542447957445,0
aapl,2016-06-01,0.4465909090909091,0.48026677519486655,1760,1257.0,22.608549118041992,-0.7515655224736961,0
aapl,2016-06-02,0.4486102133160957,0.4658962281986865,1547,1571.3333333333333,22.438631057739258,0.204661473839729,1
aapl,2016-06-03,0.4790375501275975,0.4580795575115341,2743,2016.6666666666667,22.484554290771484,0.725061335813515,1
aapl,2016-06-06,0.4180790960451977,0.39949265818916196,708,1150.6666666666667,22.647581100463867,0.40554647163872914,1
aapl,2016-06-07,0.7641831852358169,0.5118857810031365,2926,1427.3333333333333,22.73942756652832,-0.09085717012963235,0
aapl,2016-06-08,0.44680851063829785,0.5430235973064375,376,1336.6666666666667,22.718767166137695,0.7175781201135711,1
aapl,2016-06-15,0.5909090909090909,0.6006335955944019,330,1210.6666666666667,22.305442810058594,0.422062519090205,1
aapl,2016-06-16,0.6165703275529865,0.5514293097001252,519,408.3333333333333,22.399585723876953,-2.275721880946202,0
